RAJ2000,DEJ2000,cst,type
272.576351,-54.4843521,ARA,I
272.613258,-55.4841270,ARA,I
272.652082,-56.4838943,ARA,I
272.672253,-56.9837723,ARA,O
271.672725,-56.9959183,ARA,I
270.673027,-57.0080643,ARA,I
269.672842,-57.0202141,ARA,I
268.672342,-57.0323563,ARA,I
267.671671,-57.0444908,ARA,I
266.670513,-57.0566177,ARA,I
265.669012,-57.0687256,ARA,I
265.168189,-57.0747757,ARA,O
265.210189,-58.0745201,ARA,I
265.254564,-59.0742531,ARA,I
265.301628,-60.0739708,ARA,I
265.351639,-61.0736694,ARA,I
265.404882,-62.0733414,ARA,I
265.461787,-63.0730019,ARA,I
265.522728,-64.0726318,ARA,I
265.588188,-65.0722427,ARA,I
265.658769,-66.0718155,ARA,I
265.735131,-67.0713577,ARA,I
265.775729,-67.5711060,ARA,O
264.772911,-67.5831985,ARA,I
263.769750,-67.5952682,ARA,I
262.765904,-67.6073151,ARA,I
261.761541,-67.6193314,ARA,I
260.756808,-67.6313095,ARA,I
259.751444,-67.6432495,ARA,I
258.745537,-67.6551590,ARA,I
258.242482,-67.6610870,ARA,O
257.235832,-67.6729279,ARA,I
256.228809,-67.6847076,ARA,I
255.724983,-67.6905823,ARA,O
255.647506,-66.6910324,ARA,I
255.576067,-65.6914444,ARA,I
255.542392,-65.1916428,ARA,O
254.535399,-65.2033386,ARA,I
254.283514,-65.2062531,ARA,O
254.220199,-64.2066116,ARA,I
254.195137,-63.7900925,ARA,O
253.187886,-63.8017044,ARA,I
252.180376,-63.8132477,ARA,I
251.676321,-63.8189964,ARA,O
251.619844,-62.8193169,ARA,I
251.567058,-61.8196182,ARA,I
251.537847,-61.2364578,ARA,O
250.530539,-61.2478905,ARA,I
249.522714,-61.2592506,ARA,I
249.081630,-61.2641945,ARA,O
49.945146,10.3724642,ARI,I
48.943698,10.3815842,ARI,I
47.942223,10.3905621,ARI,I
46.940868,10.3993940,ARI,I
45.939331,10.4080801,ARI,I
44.937765,10.4166164,ARI,I
43.936326,10.4249992,ARI,I
42.934699,10.4332285,ARI,I
41.933052,10.4413004,ARI,I
40.931529,10.4492102,ARI,I
39.929824,10.4569597,ARI,I
38.928094,10.4645443,ARI,I
37.926492,10.4719610,ARI,I
36.924712,10.4792089,ARI,I
35.922907,10.4862852,ARI,I
34.921234,10.4931870,ARI,I
33.919380,10.4999142,ARI,I
32.917506,10.5064631,ARI,I
31.915762,10.5128307,ARI,I
31.665247,10.5143948,ARI,O
30.663324,10.5205364,ARI,I
29.661532,10.5264931,ARI,I
28.659570,10.5322638,ARI,I
27.657585,10.5378466,ARI,I
26.655734,10.5432396,ARI,O
26.661224,11.5432253,ARI,I
26.666752,12.5432110,ARI,I
26.672325,13.5431957,ARI,I
26.677942,14.5431814,ARI,I
26.683612,15.5431671,ARI,I
26.689336,16.5431519,ARI,I
26.695122,17.5431347,ARI,I
26.700971,18.5431213,ARI,I
26.706889,19.5431042,ARI,I
26.712882,20.5430889,ARI,I
26.718952,21.5430737,ARI,I
26.725107,22.5430565,ARI,I
26.731351,23.5430393,ARI,I
26.737692,24.5430241,ARI,I
26.744134,25.5430069,ARI,I
26.744674,25.6263351,ARI,O
27.749718,25.6209259,ARI,I
28.754865,25.6153240,ARI,I
29.759959,25.6095352,ARI,I
30.513711,25.6050701,ARI,O
30.521142,26.6050472,ARI,I
30.528702,27.6050262,ARI,I
30.530616,27.8550186,ARI,O
31.535989,27.8489037,ARI,I
32.541454,27.8426018,ARI,I
33.546856,27.8361206,ARI,I
34.552049,27.8294601,ARI,I
35.557323,27.8226223,ARI,I
36.562531,27.8156071,ARI,I
37.567527,27.8084221,ARI,I
38.070149,27.8047638,ARI,O
38.079592,28.8047314,ARI,I
38.089221,29.8046970,ARI,I
38.099041,30.8046589,ARI,I
38.103194,31.2213154,ARI,O
39.108836,31.2138691,ARI,I
40.114546,31.2062550,ARI,I
41.120174,31.1984749,ARI,I
42.125566,31.1905346,ARI,I
42.628380,31.1865025,ARI,O
43.633644,31.1783218,ARI,I
44.638964,31.1699848,ARI,I
45.644194,31.1614933,ARI,I
46.649187,31.1528511,ARI,I
47.654227,31.1440601,ARI,I
48.659176,31.1351223,ARI,I
49.663882,31.1260452,ARI,I
50.668634,31.1168251,ARI,I
51.673286,31.1074677,ARI,I
52.426668,31.1003609,ARI,O
52.413873,30.1004200,ARI,I
52.401330,29.1004791,ARI,I
52.389029,28.1005383,ARI,I
52.376955,27.1005955,ARI,I
52.365096,26.1006508,ARI,I
52.353436,25.1007061,ARI,I
52.341967,24.1007614,ARI,I
52.330674,23.1008148,ARI,I
52.319551,22.1008682,ARI,I
52.308584,21.1009197,ARI,I
52.297761,20.1009712,ARI,I
52.290622,19.4343338,ARI,O
51.287949,19.4437752,ARI,I
51.037234,19.4461136,ARI,O
51.026820,18.4461632,ARI,I
51.016531,17.4462109,ARI,I
51.006352,16.4462585,ARI,I
50.996279,15.4463053,ARI,I
50.986301,14.4463520,ARI,I
50.976412,13.4463978,ARI,I
50.966606,12.4464436,ARI,I
50.956875,11.4464884,ARI,I
50.947212,10.4465332,ARI,I
50.946411,10.3632069,ARI,O
69.486937,30.9218750,AUR,O
69.502444,31.9217854,AUR,I
69.518287,32.9216957,AUR,I
69.534487,33.9216042,AUR,I
69.551082,34.9215088,AUR,I
69.568076,35.9214172,AUR,I
69.573841,36.2547150,AUR,O
70.576966,36.2433510,AUR,I
71.579797,36.2319145,AUR,I
72.457344,36.2218513,AUR,O
72.475248,37.2217445,AUR,I
72.493623,38.2216415,AUR,I
72.512520,39.2215309,AUR,I
72.531960,40.2214203,AUR,I
72.551981,41.2213058,AUR,I
72.572622,42.2211876,AUR,I
72.593929,43.2210617,AUR,I
72.615945,44.2209358,AUR,I
72.638726,45.2208061,AUR,I
72.662316,46.2206688,AUR,I
72.686791,47.2205276,AUR,I
72.712197,48.2203827,AUR,I
72.738619,49.2202301,AUR,I
72.766134,50.2200737,AUR,I
72.794831,51.2199097,AUR,I
72.824793,52.2197342,AUR,I
72.840285,52.7196465,AUR,O
73.844898,52.7080574,AUR,I
74.849396,52.6964073,AUR,I
75.853616,52.6846962,AUR,I
76.857412,52.6729317,AUR,I
77.484762,52.6655540,AUR,O
77.517543,53.6653595,AUR,I
77.551911,54.6651573,AUR,I
77.588010,55.6649437,AUR,I
77.606764,56.1648331,AUR,O
78.610719,56.1529808,AUR,I
79.614222,56.1410866,AUR,I
80.617554,56.1291466,AUR,I
81.620571,56.1171722,AUR,I
82.623124,56.1051636,AUR,I
83.625511,56.0931206,AUR,I
84.627592,56.0810547,AUR,I
85.629209,56.0689659,AUR,I
86.630652,56.0568581,AUR,I
87.631781,56.0447350,AUR,I
88.632446,56.0326004,AUR,I
89.632946,56.0204544,AUR,I
90.633131,56.0083046,AUR,I
91.632851,55.9961586,AUR,I
92.632421,55.9840126,AUR,I
93.631661,55.9718742,AUR,I
94.131089,55.9658089,AUR,O
94.093308,54.9660339,AUR,I
94.057366,53.9662552,AUR,O
95.056244,53.9541321,AUR,I
96.054690,53.9420280,AUR,I
97.052986,53.9299393,AUR,I
98.051011,53.9178734,AUR,I
99.048586,53.9058380,AUR,I
100.046031,53.8938293,AUR,O
100.012214,52.8940315,AUR,I
99.979927,51.8942223,AUR,I
99.949042,50.8944130,AUR,I
99.919459,49.8945885,AUR,O
100.917027,49.8826103,AUR,I
101.914194,49.8706703,AUR,I
102.911268,49.8587685,AUR,I
103.908097,49.8469124,AUR,I
104.406359,49.8410034,AUR,O
104.378449,48.8411674,AUR,I
104.351628,47.8413277,AUR,I
104.325828,46.8414803,AUR,I
104.300967,45.8416252,AUR,I
104.276984,44.8417702,AUR,I
104.265303,44.3418388,AUR,O
105.262413,44.3300476,AUR,I
106.259172,44.3183136,AUR,I
107.255887,44.3066330,AUR,I
108.252404,44.2950096,AUR,I
109.248576,44.2834549,AUR,I
110.244712,44.2719612,AUR,I
111.240649,44.2605400,AUR,I
112.236249,44.2491951,AUR,I
112.734124,44.2435493,AUR,O
112.712431,43.2436714,AUR,I
112.691445,42.2437897,AUR,I
112.671111,41.2439079,AUR,I
112.651391,40.2440186,AUR,I
112.632243,39.2441292,AUR,I
112.613632,38.2442322,AUR,I
112.595529,37.2443314,AUR,I
112.577898,36.2444344,AUR,I
112.560719,35.2445297,AUR,O
111.563851,35.2558556,AUR,I
110.566857,35.2672501,AUR,I
109.569862,35.2787170,AUR,I
108.572581,35.2902565,AUR,I
107.575156,35.3018570,AUR,I
106.577746,35.3135185,AUR,I
105.580036,35.3252373,AUR,I
104.582184,35.3370132,AUR,I
103.584337,35.3488350,AUR,I
102.586191,35.3607063,AUR,I
101.587908,35.3726196,AUR,I
100.589619,35.3845711,AUR,I
100.090276,35.3905640,AUR,O
100.072425,34.3906708,AUR,I
100.055001,33.3907776,AUR,I
100.037977,32.3908768,AUR,I
100.021320,31.3909779,AUR,I
100.005018,30.3910770,AUR,I
99.989040,29.3911724,AUR,I
99.973376,28.3912659,AUR,I
99.965658,27.8913116,AUR,O
98.966804,27.9033203,AUR,I
97.967685,27.9153614,AUR,I
96.968451,27.9274292,AUR,I
95.969259,27.9395180,AUR,I
94.969812,27.9516258,AUR,I
93.970248,27.9637508,AUR,I
92.970729,27.9758854,AUR,I
91.970937,27.9880295,AUR,I
90.971031,28.0001793,AUR,I
90.221071,28.0092907,AUR,O
90.228903,28.5092430,AUR,O
89.228955,28.5213890,AUR,I
88.228740,28.5335293,AUR,I
87.228405,28.5456619,AUR,I
86.228114,28.5577793,AUR,I
85.227549,28.5698814,AUR,I
84.226878,28.5819626,AUR,I
83.226236,28.5940170,AUR,I
82.225327,28.6060467,AUR,I
81.224298,28.6180439,AUR,I
80.223319,28.6300049,AUR,I
79.222069,28.6419277,AUR,I
78.220704,28.6538067,AUR,I
77.219374,28.6656399,AUR,I
76.217779,28.6774235,AUR,I
75.216072,28.6891556,AUR,I
74.214406,28.7008266,AUR,I
73.212476,28.7124405,AUR,O
73.227646,29.7123528,AUR,I
73.235343,30.2123089,AUR,O
72.233176,30.2238579,AUR,I
71.231039,30.2353401,AUR,I
70.228636,30.2467518,AUR,I
69.476789,30.2552605,AUR,O
227.616319,24.5246582,BOO,I
227.626992,23.5247078,BOO,I
227.637477,22.5247517,BOO,I
227.647834,21.5247993,BOO,I
227.658033,20.5248451,BOO,I
227.668119,19.5248890,BOO,I
227.678061,18.5249329,BOO,I
227.687902,17.5249767,BOO,I
227.697630,16.5250206,BOO,I
227.707244,15.5250635,BOO,I
227.716785,14.5251064,BOO,I
227.726226,13.5251474,BOO,I
227.735595,12.5251894,BOO,I
227.744894,11.5252314,BOO,I
227.754121,10.5252714,BOO,I
227.763291,9.5253124,BOO,I
227.772417,8.5253534,BOO,I
227.781486,7.5253930,BOO,O
226.782761,7.5165844,BOO,I
225.783906,7.5079212,BOO,I
224.785080,7.4994082,BOO,I
223.786411,7.4910483,BOO,I
222.787614,7.4828424,BOO,I
221.788831,7.4747939,BOO,I
220.790220,7.4669065,BOO,I
219.791464,7.4591804,BOO,I
218.792724,7.4516182,BOO,I
217.794171,7.4442248,BOO,I
216.795459,7.4369988,BOO,I
215.796776,7.4299445,BOO,I
214.798264,7.4230642,BOO,I
213.799609,7.4163589,BOO,I
212.800956,7.4098310,BOO,I
211.802487,7.4034839,BOO,I
210.803862,7.3973169,BOO,I
209.805264,7.3913336,BOO,I
208.806825,7.3855362,BOO,I
207.808242,7.3799253,BOO,I
206.809659,7.3745022,BOO,I
205.811262,7.3692708,BOO,I
204.812707,7.3642302,BOO,I
204.063849,7.3605771,BOO,O
204.058957,8.3605652,BOO,I
204.054036,9.3605528,BOO,I
204.049086,10.3605413,BOO,I
204.044094,11.3605299,BOO,I
204.039074,12.3605175,BOO,I
204.034023,13.3605051,BOO,I
204.028931,14.3604937,BOO,O
204.023781,15.3604803,BOO,I
204.018588,16.3604679,BOO,I
204.013338,17.3604565,BOO,I
204.008031,18.3604431,BOO,I
204.002667,19.3604298,BOO,I
203.997231,20.3604183,BOO,I
203.991738,21.3604031,BOO,I
203.986158,22.3603897,BOO,I
203.980494,23.3603783,BOO,I
203.974743,24.3603630,BOO,I
203.968906,25.3603477,BOO,I
203.962969,26.3603363,BOO,I
203.956934,27.3603210,BOO,I
203.953872,27.8603134,BOO,O
204.947962,27.8651867,BOO,I
205.941954,27.8702526,BOO,I
206.936145,27.8755093,BOO,I
207.930364,27.8809566,BOO,I
208.924499,27.8865891,BOO,I
209.918834,27.8924084,BOO,I
210.788827,27.8976517,BOO,O
210.780945,28.8976269,BOO,I
210.772891,29.8976040,BOO,I
210.770859,30.1475964,BOO,O
211.764750,30.1537571,BOO,I
211.888934,30.1545391,BOO,O
211.880407,31.1545124,BOO,I
211.871696,32.1544838,BOO,I
211.862797,33.1544571,BOO,I
211.853685,34.1544304,BOO,I
211.844358,35.1543961,BOO,I
211.834788,36.1543694,BOO,I
211.824990,37.1543388,BOO,I
211.814919,38.1543045,BOO,I
211.804561,39.1542740,BOO,I
211.793919,40.1542397,BOO,I
211.782946,41.1542015,BOO,I
211.771646,42.1541672,BOO,I
211.759972,43.1541328,BOO,I
211.747914,44.1540947,BOO,I
211.735440,45.1540565,BOO,I
211.722522,46.1540146,BOO,I
211.709118,47.1539688,BOO,I
211.698732,47.9039383,BOO,O
211.684413,48.9038925,BOO,I
211.669507,49.9038467,BOO,I
211.653972,50.9037971,BOO,I
211.637749,51.9037476,BOO,I
211.620784,52.9036942,BOO,I
211.603031,53.9036369,BOO,I
211.584391,54.9035759,BOO,O
212.569586,54.9098854,BOO,I
213.554936,54.9163704,BOO,I
214.540301,54.9230309,BOO,I
215.525966,54.9298630,BOO,I
216.511803,54.9368706,BOO,I
217.251249,54.9422379,BOO,O
218.237242,54.9495392,BOO,I
219.223552,54.9570084,BOO,I
220.210061,54.9646378,BOO,I
221.196585,54.9724312,BOO,I
222.183466,54.9803848,BOO,I
223.170519,54.9884949,BOO,I
224.157644,54.9967575,BOO,I
225.145096,55.0051765,BOO,I
226.132766,55.0137405,BOO,I
227.120490,55.0224533,BOO,I
228.108588,55.0313110,BOO,I
229.096884,55.0403137,BOO,I
229.591054,55.0448647,BOO,O
229.618534,54.0449905,BOO,I
229.644727,53.0451164,BOO,I
229.657374,52.5451736,BOO,O
230.647016,52.5543900,BOO,I
231.636729,52.5637436,BOO,I
232.626786,52.5732269,BOO,I
233.617057,52.5828438,BOO,I
234.607372,52.5925865,BOO,I
235.598073,52.6024513,BOO,I
236.589003,52.6124382,BOO,I
237.084474,52.6174774,BOO,O
237.111511,51.6176147,BOO,I
237.124586,51.1176796,BOO,O
237.149921,50.1178131,BOO,I
237.174210,49.1179352,BOO,I
237.197542,48.1180534,BOO,I
237.219972,47.1181679,BOO,I
237.241587,46.1182785,BOO,I
237.262429,45.1183815,BOO,I
237.282558,44.1184883,BOO,I
237.302013,43.1185837,BOO,I
237.320838,42.1186790,BOO,I
237.339076,41.1187744,BOO,I
237.356772,40.1188660,BOO,I
237.365427,39.6189079,BOO,O
236.371064,39.6088257,BOO,I
235.377016,39.5988693,BOO,I
234.382924,39.5890274,BOO,I
233.388991,39.5793152,BOO,I
232.643652,39.5721130,BOO,O
232.659601,38.5721931,BOO,I
232.675109,37.5722656,BOO,I
232.690215,36.5723381,BOO,I
232.704921,35.5724106,BOO,I
232.719284,34.5724792,BOO,I
232.733287,33.5725441,BOO,I
232.746978,32.5726128,BOO,O
231.751999,32.5631142,BOO,I
230.756964,32.5537453,BOO,I
229.762016,32.5445099,BOO,I
229.015919,32.5376778,BOO,O
229.028592,31.5377350,BOO,I
229.040994,30.5377903,BOO,I
229.053154,29.5378475,BOO,I
229.065071,28.5379009,BOO,I
229.076757,27.5379543,BOO,I
229.088231,26.5380058,BOO,I
229.099516,25.5380573,BOO,O
228.103581,25.5290585,BOO,I
227.605491,25.5246105,BOO,O
65.112526,-37.7009277,CAE,I
65.094723,-38.7008324,CAE,I
65.076412,-39.7007294,CAE,O
65.057574,-40.7006264,CAE,I
65.038154,-41.7005234,CAE,I
65.018119,-42.7004089,CAE,I
64.997427,-43.7002983,CAE,I
64.976041,-44.7001801,CAE,I
64.953897,-45.7000580,CAE,I
64.930951,-46.6999321,CAE,I
64.907133,-47.6998024,CAE,I
64.882386,-48.6996651,CAE,O
65.876283,-48.7106361,CAE,I
66.870532,-48.7216988,CAE,I
67.865002,-48.7328453,CAE,I
68.362248,-48.7384491,CAE,O
68.387697,-47.7385941,CAE,I
68.412187,-46.7387314,CAE,I
68.424096,-46.2387962,CAE,O
69.419339,-46.2500725,CAE,I
70.414638,-46.2614212,CAE,I
71.410296,-46.2728462,CAE,I
72.406169,-46.2843399,CAE,I
73.402083,-46.2959023,CAE,O
73.426029,-45.2960396,CAE,I
73.449139,-44.2961769,CAE,I
73.471477,-43.2963066,CAE,I
73.482371,-42.7963676,CAE,O
74.479086,-42.8079987,CAE,I
75.475995,-42.8196869,CAE,I
75.974444,-42.8255501,CAE,O
75.995994,-41.8256798,CAE,I
76.016879,-40.8258018,CAE,I
76.037142,-39.8259201,CAE,I
76.056826,-38.8260384,CAE,I
76.075966,-37.8261490,CAE,I
76.094592,-36.8262596,CAE,I
76.112737,-35.8263664,CAE,I
76.130433,-34.8264694,CAE,I
76.147707,-33.8265724,CAE,I
76.164579,-32.8266716,CAE,I
76.181073,-31.8267689,CAE,I
76.197216,-30.8268623,CAE,I
76.213023,-29.8269577,CAE,I
76.228516,-28.8270493,CAE,I
76.243722,-27.8271389,CAE,I
76.254937,-27.0772038,CAE,O
75.256576,-27.0654716,CAE,I
74.258466,-27.0537968,CAE,I
73.759296,-27.0479794,CAE,O
72.761343,-27.0363960,CAE,I
71.763331,-27.0248775,CAE,I
71.763331,-27.0248775,CAE,O
71.748697,-28.0247955,CAE,I
71.733792,-29.0247097,CAE,I
71.722419,-29.7746429,CAE,O
70.724774,-29.7631969,CAE,I
69.976651,-29.7546597,CAE,O
69.961395,-30.7545700,CAE,I
69.945817,-31.7544823,CAE,I
69.929895,-32.7543945,CAE,I
69.913623,-33.7542992,CAE,I
69.896958,-34.7542038,CAE,I
69.879885,-35.7541084,CAE,I
69.862376,-36.7540054,CAE,O
68.865867,-36.7426987,CAE,I
67.869344,-36.7314682,CAE,I
66.872977,-36.7203217,CAE,I
65.876899,-36.7092628,CAE,I
65.129850,-36.7010231,CAE,O
94.354241,60.9644547,CAM,I
94.304280,59.9647560,CAM,I
94.257239,58.9650421,CAM,I
94.212849,57.9653091,CAM,I
94.170871,56.9655685,CAM,I
94.131089,55.9658089,CAM,O
93.132004,55.9779434,CAM,I
92.132749,55.9900818,CAM,I
91.133029,56.0022316,CAM,I
90.133002,56.0143814,CAM,I
89.132809,56.0265274,CAM,I
88.132152,56.0386658,CAM,I
87.131181,56.0507965,CAM,I
86.130045,56.0629120,CAM,I
85.128436,56.0750122,CAM,I
84.126521,56.0870934,CAM,I
83.124432,56.0991440,CAM,I
82.121887,56.1111717,CAM,I
81.119026,56.1231651,CAM,I
80.116002,56.1351204,CAM,I
79.112506,56.1470413,CAM,I
78.108709,56.1589165,CAM,I
77.606764,56.1648331,CAM,O
77.569736,55.1650505,CAM,I
77.534516,54.1652603,CAM,I
77.500964,53.1654587,CAM,I
77.484762,52.6655540,CAM,O
76.480987,52.6773491,CAM,I
75.477082,52.6890945,CAM,I
74.472764,52.7007828,CAM,I
73.468166,52.7124100,CAM,I
72.840285,52.7196465,CAM,O
71.835258,52.7311707,CAM,I
70.829952,52.7426262,CAM,I
69.824538,52.7540054,CAM,I
68.818717,52.7653122,CAM,I
67.812624,52.7765388,CAM,I
66.806424,52.7876778,CAM,I
65.799816,52.7987328,CAM,I
64.792936,52.8097000,CAM,I
63.785962,52.8205681,CAM,I
62.778589,52.8313446,CAM,I
61.770959,52.8420181,CAM,I
60.763229,52.8525887,CAM,I
59.755107,52.8630524,CAM,I
58.746732,52.8734055,CAM,I
57.738266,52.8836441,CAM,I
56.729411,52.8937683,CAM,I
55.720321,52.9037704,CAM,I
54.711146,52.9136505,CAM,I
53.701582,52.9234047,CAM,I
52.691796,52.9330292,CAM,I
52.313086,52.9366074,CAM,O
52.339619,53.9364815,CAM,I
52.367456,54.9363480,CAM,I
52.381901,55.4362831,CAM,O
51.370994,55.4457321,CAM,I
50.359694,55.4550476,CAM,I
49.854022,55.4596519,CAM,O
49.882980,56.4595222,CAM,I
49.913496,57.4593849,CAM,O
48.900930,57.4684982,CAM,I
48.900930,57.4684982,CAM,O
48.932676,58.4683571,CAM,I
48.966279,59.4682083,CAM,I
49.001934,60.4680481,CAM,I
49.039857,61.4678802,CAM,I
49.080291,62.4676933,CAM,I
49.123531,63.4675026,CAM,I
49.169898,64.4673004,CAM,I
49.219786,65.4670792,CAM,I
49.273638,66.4668350,CAM,I
49.331985,67.4665756,CAM,I
49.395457,68.4662857,CAM,O
50.415588,68.4571075,CAM,I
51.435138,68.4477844,CAM,I
52.454406,68.4383240,CAM,I
53.473237,68.4287262,CAM,I
54.237034,68.4214401,CAM,O
54.311139,69.4210892,CAM,I
54.392466,70.4207001,CAM,I
54.482184,71.4202728,CAM,I
54.581727,72.4197998,CAM,I
54.692871,73.4192657,CAM,I
54.817846,74.4186630,CAM,I
54.959504,75.4179840,CAM,I
55.121520,76.4172058,CAM,I
55.308749,77.4163132,CAM,O
56.339757,77.4063568,CAM,I
56.726209,77.4025955,CAM,O
56.948704,78.4015045,CAM,I
57.212505,79.4002228,CAM,I
57.530490,80.3986664,CAM,O
58.569299,80.3884430,CAM,I
59.606967,80.3781128,CAM,I
60.643329,80.3676605,CAM,I
61.678691,80.3571014,CAM,I
62.712879,80.3464355,CAM,I
63.745737,80.3356705,CAM,I
64.777572,80.3247986,CAM,I
65.808226,80.3138351,CAM,I
66.837524,80.3027802,CAM,I
67.865775,80.2916336,CAM,I
68.892817,80.2804031,CAM,I
69.918501,80.2690887,CAM,I
70.943119,80.2576981,CAM,I
71.966529,80.2462387,CAM,I
72.988559,80.2347031,CAM,I
74.009514,80.2231064,CAM,I
75.029247,80.2114410,CAM,I
76.047592,80.1997223,CAM,I
77.064864,80.1879501,CAM,I
78.080914,80.1761169,CAM,I
79.095569,80.1642456,CAM,I
80.109144,80.1523285,CAM,I
80.488894,80.1478500,CAM,O
80.936051,81.1452179,CAM,I
81.495666,82.1419144,CAM,I
82.216631,83.1376648,CAM,I
83.180774,84.1319656,CAM,I
84.536118,85.1239471,CAM,O
85.550366,85.1118622,CAM,I
86.561929,85.0997543,CAM,I
87.571121,85.0876312,CAM,I
88.577814,85.0754929,CAM,I
89.581861,85.0633545,CAM,I
90.583599,85.0512009,CAM,I
91.582882,85.0390549,CAM,I
92.579592,85.0269089,CAM,I
93.574026,85.0147705,CAM,I
94.566071,85.0026398,CAM,I
95.555584,84.9905243,CAM,I
96.542902,84.9784317,CAM,I
97.527873,84.9663544,CAM,I
98.510391,84.9542999,CAM,I
99.490771,84.9422760,CAM,I
100.468876,84.9302826,CAM,I
101.444586,84.9183197,CAM,I
102.418214,84.9064026,CAM,I
103.389645,84.8945236,CAM,I
104.358751,84.8826904,CAM,I
105.325849,84.8709030,CAM,I
106.290814,84.8591690,CAM,I
107.253528,84.8474884,CAM,I
108.214309,84.8358688,CAM,I
109.173024,84.8243027,CAM,I
110.129571,84.8128128,CAM,I
111.084252,84.8013763,CAM,I
112.036950,84.7900162,CAM,I
112.987541,84.7787323,CAM,I
113.936347,84.7675171,CAM,I
114.883246,84.7563858,CAM,I
115.828128,84.7453384,CAM,I
116.771292,84.7343750,CAM,I
117.712634,84.7234955,CAM,I
118.652022,84.7127075,CAM,I
119.589780,84.7020111,CAM,I
120.525784,84.6914139,CAM,I
121.459936,84.6809158,CAM,I
122.392530,84.6705093,CAM,I
123.323436,84.6602173,CAM,I
124.252567,84.6500244,CAM,I
125.180239,84.6399460,CAM,I
126.106296,84.6299744,CAM,I
127.030664,84.6201172,CAM,I
127.953615,84.6103745,CAM,O
129.402766,85.6027832,CAM,I
130.402751,86.0975418,CAM,O
131.288280,86.0882416,CAM,I
132.171851,86.0790634,CAM,I
133.053789,86.0700073,CAM,I
133.933983,86.0610809,CAM,I
134.812346,86.0522766,CAM,I
135.689163,86.0436020,CAM,I
136.564350,86.0350647,CAM,I
137.437821,86.0266571,CAM,I
138.309846,86.0183792,CAM,I
139.180369,86.0102463,CAM,I
140.049247,86.0022430,CAM,I
140.916810,85.9943848,CAM,I
141.782941,85.9866638,CAM,I
142.647543,85.9790878,CAM,I
143.510943,85.9716492,CAM,I
144.372997,85.9643631,CAM,I
145.233649,85.9572220,CAM,I
146.093174,85.9502335,CAM,I
146.951466,85.9433899,CAM,I
147.808441,85.9366989,CAM,I
148.664403,85.9301605,CAM,I
149.519234,85.9237747,CAM,I
150.372834,85.9175415,CAM,I
151.225504,85.9114685,CAM,I
152.077146,85.9055481,CAM,I
152.927656,85.8997955,CAM,I
153.777322,85.8941956,CAM,I
154.626060,85.8887558,CAM,I
155.473767,85.8834763,CAM,I
156.320715,85.8783569,CAM,I
157.166834,85.8734055,CAM,I
158.012009,85.8686218,CAM,I
158.856525,85.8639984,CAM,I
159.700299,85.8595352,CAM,I
160.543199,85.8552475,CAM,I
161.385541,85.8511276,CAM,I
162.227226,85.8471680,CAM,I
163.068151,85.8433838,CAM,I
163.908591,85.8397751,CAM,I
164.748459,85.8363266,CAM,I
165.587654,85.8330536,CAM,I
166.426449,85.8299484,CAM,I
167.264757,85.8270187,CAM,I
168.102494,85.8242645,CAM,I
168.939915,85.8216782,CAM,I
169.776936,85.8192673,CAM,I
170.613469,85.8170319,CAM,I
171.449775,85.8149719,CAM,I
172.285767,85.8130875,CAM,I
173.121342,85.8113785,CAM,I
173.956776,85.8098373,CAM,I
174.791994,85.8084793,CAM,I
175.626869,85.8072968,CAM,I
176.461701,85.8062897,CAM,I
177.296391,85.8054581,CAM,I
178.130836,85.8048019,CAM,I
178.965311,85.8043289,CAM,I
179.799729,85.8040237,CAM,I
180.634002,85.8039017,CAM,I
181.468377,85.8039551,CAM,I
182.302781,85.8041840,CAM,I
183.137097,85.8045883,CAM,I
183.971629,85.8051758,CAM,I
184.806261,85.8059387,CAM,I
185.640907,85.8068695,CAM,I
186.475854,85.8079834,CAM,I
187.310971,85.8092728,CAM,I
188.146191,85.8107376,CAM,I
188.981781,85.8123856,CAM,I
189.817657,85.8142014,CAM,I
190.653720,85.8161926,CAM,I
191.490226,85.8183594,CAM,I
192.327090,85.8206940,CAM,I
193.164225,85.8232117,CAM,I
194.001903,85.8258972,CAM,I
194.840040,85.8287582,CAM,I
195.678506,85.8317947,CAM,I
196.517616,85.8349991,CAM,I
197.357268,85.8383789,CAM,I
198.197351,85.8419189,CAM,I
199.038149,85.8456421,CAM,I
199.879575,85.8495255,CAM,I
200.721531,85.8535843,CAM,I
201.564288,85.8578033,CAM,I
202.407761,85.8621979,CAM,I
203.251848,85.8667526,CAM,I
204.096822,85.8714752,CAM,I
204.942612,85.8763580,CAM,I
205.789089,85.8814087,CAM,I
206.636566,85.8866272,CAM,I
207.484947,85.8919983,CAM,I
208.334112,85.8975372,CAM,I
209.184366,85.9032288,CAM,I
